"node_id","parent_id","node_type","band_code","band_title","scene_slug","scene_title","stage_key","stage_title","sort_order","is_published","topic","summary","objective","dialogue_seed","vocabulary_seed","grammar_seed","estimated_minutes","tags","scene_title_en"
"scene:c1-10:stage:argument-development","scene:c1-10","stage","C1","高级（学术 / 专业交流）","c1-10","深度心理与情感沟通","argument-development","第 2 关 · 展开论证","2","true","深度心理与情感沟通","把观点发展成论点链，而不是只给单一句子答案。","能针对“深度心理与情感沟通”给出清晰论点、支撑理由和反面考虑。","围绕“深度心理与情感沟通”设计 3 轮论证型互动，要求学习者展开论点和例证。","提取“深度心理与情感沟通”里用于论证、引用、限定和评价的表达。","聚焦高级连接词、让步结构、条件推演和抽象评价句。","5","C1|深度心理与情感沟通|argument-development","Deep Psychological and Emotional Communication"
"scene:c1-10:stage:counter-response","scene:c1-10","stage","C1","高级（学术 / 专业交流）","c1-10","深度心理与情感沟通","counter-response","第 3 关 · 回应挑战","3","true","深度心理与情感沟通","面对质疑时能修正、反驳或重构自己的表达。","能在“深度心理与情感沟通”中回应质疑、整合不同观点，并保持表达精确。","围绕“深度心理与情感沟通”设计 4 轮交锋式对话，加入反驳、追问和立场调整。","提取“深度心理与情感沟通”里用于反驳、部分同意、重述和澄清的表达。","聚焦倒装、强调结构、被动表达和高阶逻辑衔接。","5","C1|深度心理与情感沟通|counter-response","Deep Psychological and Emotional Communication"
"scene:c1-10:stage:professional-delivery","scene:c1-10","stage","C1","高级（学术 / 专业交流）","c1-10","深度心理与情感沟通","professional-delivery","第 4 关 · 专业输出","4","true","深度心理与情感沟通","最终形成可以在课堂、会议或正式交流中使用的完整表达。","能围绕“深度心理与情感沟通”完成一段专业级输出，兼顾清晰度、逻辑性和语域控制。","围绕“深度心理与情感沟通”设计 5 轮正式互动，要求学习者完成专业说明、回应和总结。","提取“深度心理与情感沟通”里高频但高级的学术或专业表达。","聚焦复杂长句、限定性表达、模糊限制语和正式输出语域。","6","C1|深度心理与情感沟通|professional-delivery","Deep Psychological and Emotional Communication"
"band:C2","root","band","C2","精通级（母语级精准交流）","","精通级（母语级精准交流）","","","6","true","精通级（母语级精准交流）","以高精度、高复杂度、高语域切换能力为目标，追求接近母语使用者的表达控制力。","完成 C2 阶段的场景训练，形成可迁移的真实沟通能力。","","","","","C2",""
"scene:c2-01","band:C2","scene","C2","精通级（母语级精准交流）","c2-01","文学、语言学深度探讨","","","1","true","文学、语言学深度探讨","精通级（母语级精准交流） 场景：文学、语言学深度探讨","围绕“文学、语言学深度探讨”完成从输入、搭建、互动到输出的关卡训练。","围绕“文学、语言学深度探讨”生成难度递进的场景对话，确保每一关只聚焦一个核心任务。","围绕“文学、语言学深度探讨”提炼高频词、功能短语、可替换句型和复用表达。","根据 C2 阶段特点，为“文学、语言学深度探讨”匹配最实用的语法重点与表达结构。","20","C2|文学-语言学深度探讨","Literature and Linguistics"
"scene:c2-01:stage:precision-orientation","scene:c2-01","stage","C2","精通级（母语级精准交流）","c2-01","文学、语言学深度探讨","precision-orientation","第 1 关 · 精确定位","1","true","文学、语言学深度探讨","先确定语域、立场和表达精度，避免只求“大概能说”。","能针对“文学、语言学深度探讨”选择合适语域，并准确界定表达目标与受众。","围绕“文学、语言学深度探讨”设计 2 轮高语域对话，突出语境判断和表达取舍。","提取“文学、语言学深度探讨”中高精度、高区分度的关键词和短语。","聚焦语域切换、修饰层次、抽象名词结构和复杂限定表达。","4","C2|文学-语言学深度探讨|precision-orientation","Literature and Linguistics"
"scene:c2-01:stage:nuanced-expression","scene:c2-01","stage","C2","精通级（母语级精准交流）","c2-01","文学、语言学深度探讨","nuanced-expression","第 2 关 · 细腻表达","2","true","文学、语言学深度探讨","学会表达分寸、保留、暗含立场与微妙差异。","能围绕“文学、语言学深度探讨”表达细微差别、程度变化和隐含态度。","围绕“文学、语言学深度探讨”设计 3 轮细腻表达互动，要求学习者做语义区分与风格调整。","提取“文学、语言学深度探讨”里用于微调语气、限定范围和表达复杂态度的词组。","聚焦高级虚拟语气、评价性从句、插入评注和多重从属结构。","5","C2|文学-语言学深度探讨|nuanced-expression","Literature and Linguistics"
"scene:c2-01:stage:high-stakes-response","scene:c2-01","stage","C2","精通级（母语级精准交流）","c2-01","文学、语言学深度探讨","high-stakes-response","第 3 关 · 高压应对","3","true","文学、语言学深度探讨","在高压力或高复杂度追问下保持稳定与精准。","能在“文学、语言学深度探讨”中面对追问、反驳或高压互动时保持精确和控制力。","围绕“文学、语言学深度探讨”设计 4 轮高压互动，加入追问、博弈和表述修正。","提取“文学、语言学深度探讨”里用于高风险表达、反驳、缓冲和重构的高级表达。","聚焦倒装、强调、对比平衡结构和长程逻辑控制。","5","C2|文学-语言学深度探讨|high-stakes-response","Literature and Linguistics"
"scene:c2-01:stage:mastery-performance","scene:c2-01","stage","C2","精通级（母语级精准交流）","c2-01","文学、语言学深度探讨","mastery-performance","第 4 关 · 母语级输出","4","true","文学、语言学深度探讨","形成能够直接用于正式场合的高完成度表达。","能围绕“文学、语言学深度探讨”完成母语级精准输出，兼顾逻辑、语感、风格与目的。","围绕“文学、语言学深度探讨”设计 5 轮高完成度互动，要求学习者完成精确、自然且有风格的输出。","提取“文学、语言学深度探讨”里能体现高级表达控制力的代表性表达。","聚焦高级修辞、长句节奏控制、风格塑造和表达精修。","6","C2|文学-语言学深度探讨|mastery-performance","Literature and Linguistics"
"scene:c2-02","band:C2","scene","C2","精通级（母语级精准交流）","c2-02","国际会议与外交谈判","","","2","true","国际会议与外交谈判","精通级（母语级精准交流） 场景：国际会议与外交谈判","围绕“国际会议与外交谈判”完成从输入、搭建、互动到输出的关卡训练。","围绕“国际会议与外交谈判”生成难度递进的场景对话，确保每一关只聚焦一个核心任务。","围绕“国际会议与外交谈判”提炼高频词、功能短语、可替换句型和复用表达。","根据 C2 阶段特点，为“国际会议与外交谈判”匹配最实用的语法重点与表达结构。","20","C2|国际会议与外交谈判","International Conferences and Diplomacy"
"scene:c2-02:stage:precision-orientation","scene:c2-02","stage","C2","精通级（母语级精准交流）","c2-02","国际会议与外交谈判","precision-orientation","第 1 关 · 精确定位","1","true","国际会议与外交谈判","先确定语域、立场和表达精度，避免只求“大概能说”。","能针对“国际会议与外交谈判”选择合适语域，并准确界定表达目标与受众。","围绕“国际会议与外交谈判”设计 2 轮高语域对话，突出语境判断和表达取舍。","提取“国际会议与外交谈判”中高精度、高区分度的关键词和短语。","聚焦语域切换、修饰层次、抽象名词结构和复杂限定表达。","4","C2|国际会议与外交谈判|precision-orientation","International Conferences and Diplomacy"
"scene:c2-02:stage:nuanced-expression","scene:c2-02","stage","C2","精通级（母语级精准交流）","c2-02","国际会议与外交谈判","nuanced-expression","第 2 关 · 细腻表达","2","true","国际会议与外交谈判","学会表达分寸、保留、暗含立场与微妙差异。","能围绕“国际会议与外交谈判”表达细微差别、程度变化和隐含态度。","围绕“国际会议与外交谈判”设计 3 轮细腻表达互动，要求学习者做语义区分与风格调整。","提取“国际会议与外交谈判”里用于微调语气、限定范围和表达复杂态度的词组。","聚焦高级虚拟语气、评价性从句、插入评注和多重从属结构。","5","C2|国际会议与外交谈判|nuanced-expression","International Conferences and Diplomacy"
"scene:c2-02:stage:high-stakes-response","scene:c2-02","stage","C2","精通级（母语级精准交流）","c2-02","国际会议与外交谈判","high-stakes-response","第 3 关 · 高压应对","3","true","国际会议与外交谈判","在高压力或高复杂度追问下保持稳定与精准。","能在“国际会议与外交谈判”中面对追问、反驳或高压互动时保持精确和控制力。","围绕“国际会议与外交谈判”设计 4 轮高压互动，加入追问、博弈和表述修正。","提取“国际会议与外交谈判”里用于高风险表达、反驳、缓冲和重构的高级表达。","聚焦倒装、强调、对比平衡结构和长程逻辑控制。","5","C2|国际会议与外交谈判|high-stakes-response","International Conferences and Diplomacy"
