row_id,book_slug,book_title,topic,subtopic,word,phonetic,chinese,example,hint,sort_order
"3192","categorized-collection","按类型区分（4000词）","行为","揭示","reflection","rɪˈflekʃ(ə)n","n. 反射；反映；反省；沉思","Try using ""reflection"" in a sentence related to 行为 揭示.","放到“行为里的“揭示””这一类里记，先把 reflection 和“反射”稳定对应起来，再连同例句一起复用。","3192"
"3193","categorized-collection","按类型区分（4000词）","行为","揭示","reveal","rɪˈviːl","v. 揭露；泄露；（使）显露 n. （电视节目最后的）揭示","Try using ""reveal"" in a sentence related to 行为 揭示.","放到“行为里的“揭示””这一类里记，先把 reveal 和“揭露”稳定对应起来，再连同例句一起复用。","3193"
"3194","categorized-collection","按类型区分（4000词）","行为","揭示","revelation","ˌrevəˈleɪʃ(ə)n","n. 揭露；被揭示的真相","Try using ""revelation"" in a sentence related to 行为 揭示.","放到“行为里的“揭示””这一类里记，先把 revelation 和“揭露”稳定对应起来，再连同例句一起复用。","3194"
"3195","categorized-collection","按类型区分（4000词）","行为","揭示","show","ʃəʊ","v. 展示；表明；给...看 n. 演出；节目；展览会；表现","Try using ""show"" in a sentence related to 行为 揭示.","放到“行为里的“揭示””这一类里记，先把 show 和“展示”稳定对应起来，再连同例句一起复用。","3195"
"3196","categorized-collection","按类型区分（4000词）","行为","揭示","signify","ˈsɪɡnɪfaɪ","v. 表示；预示；象征；要紧","Try using ""signify"" in a sentence related to 行为 揭示.","放到“行为里的“揭示””这一类里记，先把 signify 和“表示”稳定对应起来，再连同例句一起复用。","3196"
"3197","categorized-collection","按类型区分（4000词）","行为","揭示","transpire","trænˈspaɪə(r)","v. 蒸发；排出；为人所知；发生","Try using ""transpire"" in a sentence related to 行为 揭示.","放到“行为里的“揭示””这一类里记，先把 transpire 和“蒸发”稳定对应起来，再连同例句一起复用。","3197"
"3198","categorized-collection","按类型区分（4000词）","行为","揭示","unveil","ˌʌnˈveɪl","v. 摘下面纱；揭幕；揭露","Try using ""unveil"" in a sentence related to 行为 揭示.","放到“行为里的“揭示””这一类里记，先把 unveil 和“摘下面纱”稳定对应起来，再连同例句一起复用。","3198"
"3199","categorized-collection","按类型区分（4000词）","行为","举止","action","ˈækʃ(ə)n","n. 行动；行为","Try using ""action"" in a sentence related to 行为 举止.","放到“行为里的“举止””这一类里记，先把 action 和“行动”稳定对应起来，再连同例句一起复用。","3199"
"3200","categorized-collection","按类型区分（4000词）","行为","举止","behave","bɪˈheɪv","v. 表现；举止","Try using ""behave"" in a sentence related to 行为 举止.","放到“行为里的“举止””这一类里记，先把 behave 和“表现”稳定对应起来，再连同例句一起复用。","3200"
"3201","categorized-collection","按类型区分（4000词）","行为","举止","behaviour","bɪˈheɪvjə(r)","n. 行为；举止；表现","Try using ""behaviour"" in a sentence related to 行为 举止.","放到“行为里的“举止””这一类里记，先把 behaviour 和“行为”稳定对应起来，再连同例句一起复用。","3201"
"3202","categorized-collection","按类型区分（4000词）","行为","举止","conduct","kənˈdʌkt","v. 实施；表现；指挥；引导；传导（电、热） n. 行为，举止；实施方式","Try using ""conduct"" in a sentence related to 行为 举止.","放到“行为里的“举止””这一类里记，先把 conduct 和“实施”稳定对应起来，再连同例句一起复用。","3202"
"3203","categorized-collection","按类型区分（4000词）","行为","举止","department","dɪˈpɑːtmənt","n. 部门；系；部","Try using ""department"" in a sentence related to 行为 举止.","放到“行为里的“举止””这一类里记，先把 department 和“部门”稳定对应起来，再连同例句一起复用。","3203"
"3204","categorized-collection","按类型区分（4000词）","行为","举止","manner","ˈmænə(r)","n. 方式；举止；礼节","Try using ""manner"" in a sentence related to 行为 举止.","放到“行为里的“举止””这一类里记，先把 manner 和“方式”稳定对应起来，再连同例句一起复用。","3204"
"3205","categorized-collection","按类型区分（4000词）","行为","举止","demeanour","dɪˈmiːnə(r)","n. 举止；行为；风度","Try using ""demeanour"" in a sentence related to 行为 举止.","放到“行为里的“举止””这一类里记，先把 demeanour 和“举止”稳定对应起来，再连同例句一起复用。","3205"
"3206","categorized-collection","按类型区分（4000词）","行为","举止","posture","ˈpɒstʃə(r)","n. 姿势；态度；情形 v. 作 ... 姿势","Try using ""posture"" in a sentence related to 行为 举止.","放到“行为里的“举止””这一类里记，先把 posture 和“姿势”稳定对应起来，再连同例句一起复用。","3206"
"3207","categorized-collection","按类型区分（4000词）","行为","举止","carriage","ˈkærɪdʒ","n. （火车）车厢；四轮马车；运输；举止；仪态","Try using ""carriage"" in a sentence related to 行为 举止.","放到“行为里的“举止””这一类里记，先把 carriage 和“（火车）车厢”稳定对应起来，再连同例句一起复用。","3207"
"3208","categorized-collection","按类型区分（4000词）","行为","肯定","ascertain","ˌæsəˈteɪn","v. 查明；弄清；确定","Try using ""ascertain"" in a sentence related to 行为 肯定.","放到“行为里的“肯定””这一类里记，先把 ascertain 和“查明”稳定对应起来，再连同例句一起复用。","3208"
"3209","categorized-collection","按类型区分（4000词）","行为","肯定","affirm","əˈfɜːm","v. 断言；肯定；证实","Try using ""affirm"" in a sentence related to 行为 肯定.","放到“行为里的“肯定””这一类里记，先把 affirm 和“断言”稳定对应起来，再连同例句一起复用。","3209"
"3210","categorized-collection","按类型区分（4000词）","行为","肯定","definite","ˈdefɪnət","adj. 肯定的；确定的","Try using ""definite"" in a sentence related to 行为 肯定.","放到“行为里的“肯定””这一类里记，先把 definite 和“肯定的”稳定对应起来，再连同例句一起复用。","3210"
"3211","categorized-collection","按类型区分（4000词）","行为","肯定","confirm","kənˈfɜːm","v. 证实；确认；批准","Try using ""confirm"" in a sentence related to 行为 肯定.","放到“行为里的“肯定””这一类里记，先把 confirm 和“证实”稳定对应起来，再连同例句一起复用。","3211"
"3212","categorized-collection","按类型区分（4000词）","行为","肯定","unambiguous","ˌʌnæmˈbɪɡjuəs","adj. 不含糊的；明确的","Try using ""unambiguous"" in a sentence related to 行为 肯定.","放到“行为里的“肯定””这一类里记，先把 unambiguous 和“不含糊的”稳定对应起来，再连同例句一起复用。","3212"
"3213","categorized-collection","按类型区分（4000词）","行为","肯定","pronounce","prəˈnaʊns","v. 发音；宣告","Try using ""pronounce"" in a sentence related to 行为 肯定.","放到“行为里的“肯定””这一类里记，先把 pronounce 和“发音”稳定对应起来，再连同例句一起复用。","3213"
"3214","categorized-collection","按类型区分（4000词）","行为","肯定","infallible","ɪnˈfæləb(ə)l","adj. 一贯正确的；万无一失的","Try using ""infallible"" in a sentence related to 行为 肯定.","放到“行为里的“肯定””这一类里记，先把 infallible 和“一贯正确的”稳定对应起来，再连同例句一起复用。","3214"
"3215","categorized-collection","按类型区分（4000词）","行为","肯定","undoubtedly","ʌnˈdaʊtɪdli","adv. 无疑地","Try using ""undoubtedly"" in a sentence related to 行为 肯定.","放到“行为里的“肯定””这一类里记，先把 undoubtedly 和“无疑地”稳定对应起来，再连同例句一起复用。","3215"
"3216","categorized-collection","按类型区分（4000词）","行为","控制","handle","ˈhænd(ə)l","v. 处理；操纵 n. 柄；把手","Try using ""handle"" in a sentence related to 行为 控制.","放到“行为里的“控制””这一类里记，先把 handle 和“处理”稳定对应起来，再连同例句一起复用。","3216"
"3217","categorized-collection","按类型区分（4000词）","行为","控制","irrepressible","ˌɪrɪˈpresəb(ə)l","adj. 抑制不住的","Try using ""irrepressible"" in a sentence related to 行为 控制.","放到“行为里的“控制””这一类里记，先把 irrepressible 和“抑制不住的”稳定对应起来，再连同例句一起复用。","3217"
"3218","categorized-collection","按类型区分（4000词）","行为","控制","operate","ˈɒpəreɪt","v. 操作；运转；施行手术","Try using ""operate"" in a sentence related to 行为 控制.","放到“行为里的“控制””这一类里记，先把 operate 和“操作”稳定对应起来，再连同例句一起复用。","3218"
"3219","categorized-collection","按类型区分（4000词）","行为","控制","unruly","ʌnˈruːli","adj. 不守规矩的；难控制的；难管束的","Try using ""unruly"" in a sentence related to 行为 控制.","放到“行为里的“控制””这一类里记，先把 unruly 和“不守规矩的”稳定对应起来，再连同例句一起复用。","3219"
